run,step,p,curvature/arith_eps,curvature/eta_star,curvature/eta_star_rho,curvature/eta_star_rho_threshold,curvature/gHg,curvature/gg,curvature/verdict_code_gradient,eta_reason,certified,eta_defined,rho_over_tau
d14-s7,883,0.300223,,,,,,,,,False,False,
d14-s7,883,0.300397,,,,,,,,,False,False,
d14-s7,883,0.350074,,,,,,,,,False,False,
d14-s7,883,0.350093,,,,,,,,,False,False,
d14-s7,883,0.35026,,,,,,,,,False,False,
d14-s7,883,0.350359,,,,,,,,,False,False,
d14-s7,883,0.350397,,,,,,,,,False,False,
d14-s7,883,0.400106,,,,,,,,,False,False,
d14-s7,883,0.400112,,,,,,,,,False,False,
d14-s7,883,0.400397,,,,,,,,,False,False,
d14-s7,883,0.45012,,,,,,,,,False,False,
d14-s7,883,0.450149,,,,,,,,,False,False,
d14-s7,883,0.450397,,,,,,,,,False,False,
d14-s7,883,0.500133,,,,,,,,,False,False,
d14-s7,883,0.500186,,,,,,,,,False,False,
d14-s7,883,0.500397,,,,,,,,,False,False,
d14-s7,883,0.55,,,,,,,,,False,False,
d14-s7,883,0.550037,,,,,,,,,False,False,
d14-s7,883,0.550146,,,,,,,,,False,False,
d14-s7,883,0.6,,,,,,,,,False,False,
d14-s7,883,0.600074,,,,,,,,,False,False,
d14-s7,883,0.60016,,,,,,,,,False,False,
d14-s7,883,0.65,,,,,,,,,False,False,
d14-s7,883,0.650112,,,,,,,,,False,False,
d14-s7,883,0.650173,,,,,,,,,False,False,
d14-s7,883,0.7,,,,,,,,,False,False,
d14-s7,883,0.700149,,,,,,,,,False,False,
d14-s7,883,0.700186,,,,,,,,,False,False,
d14-s7,883,0.75,,,,,,,,,False,False,
d14-s7,883,0.7502,,,,,,,,,False,False,
d14-s7,883,0.799947,,,,,,,,,False,False,
d14-s7,883,0.8,,,,,,,,,False,False,
d14-s7,883,0.800037,,,,,,,,,False,False,
d14-s7,883,0.84996,,,,,,,,,False,False,
d14-s7,883,0.85,,,,,,,,,False,False,
d14-s7,883,0.850074,,,,,,,,,False,False,
d14-s7,883,0.899973,,,,,,,,,False,False,
d14-s7,883,0.9,,,,,,,,,False,False,
d14-s7,883,0.900112,,,,,,,,,False,False,
d14-s7,883,0.949963,,,,,,,,,False,False,
d14-s7,883,0.949987,,,,,,,,,False,False,
d14-s7,883,0.95,,,,,,,,,False,False,
d14-s7,883,1.0,,,,,,,,,False,False,
d14-s7,941,0.000186,,,,,,,,,False,False,
d14-s7,941,0.000266,,,,,,,,,False,False,
d14-s7,941,0.000372,,,,,,,,,False,False,
d14-s7,941,0.000397,,,,,,,,,False,False,
d14-s7,941,0.000532,,,,,,,,,False,False,
d14-s7,941,0.000558,,,,,,,,,False,False,
d14-s7,941,0.000794,,,,,,,,,False,False,
d14-s7,941,0.000798,,,,,,,,,False,False,
d14-s7,941,0.00093,,,,,,,,,False,False,
d14-s7,941,0.00119,,,,,,,,,False,False,
d14-s7,941,0.00133,,,,,,,,,False,False,
d14-s7,941,0.001674,,,,,,,,,False,False,
d14-s7,941,0.001984,,,,,,,,,False,False,
d14-s7,941,0.002394,,,,,,,,,False,False,
d14-s7,941,0.003162,,,,,,,,,False,False,
d14-s7,941,0.003571,,,,,,,,,False,False,
d14-s7,941,0.004522,,,,,,,,,False,False,
d14-s7,941,0.006138,,,,,,,,,False,False,
d14-s7,941,0.006746,,,,,,,,,False,False,
d14-s7,941,0.007626,,,,,,,,,False,False,
d14-s7,941,0.008779,,,,,,,,,False,False,
d14-s7,941,0.010907,,,,,,,,,False,False,
d14-s7,941,0.012091,,,,,,,,,False,False,
d14-s7,941,0.013095,,,,,,,,,False,False,
d14-s7,941,0.01627,,,,,,,,,False,False,
d14-s7,941,0.017292,,,,,,,,,False,False,
d14-s7,941,0.023996,,,,,,,,,False,False,
d14-s7,941,0.025794,,,,,,,,,False,False,
d14-s7,941,0.034318,,,,,,,,,False,False,
d14-s7,941,0.047805,,,,,,,,,False,False,
d14-s7,941,0.050223,,,,,,,,,False,False,
d14-s7,941,0.050279,,,,,,,,,False,False,
d14-s7,941,0.050397,,,,,,,,,False,False,
d14-s7,941,0.074591,,,,,,,,,False,False,
d14-s7,941,0.10026,,,,,,,,,False,False,
d14-s7,941,0.100293,,,,,,,,,False,False,
d14-s7,941,0.100397,,,,,,,,,False,False,
d14-s7,941,0.106677,,,,,,,,,False,False,
d14-s7,941,0.150112,,,,,,,,,False,False,
d14-s7,941,0.150306,,,,,,,,,False,False,
d14-s7,941,0.150397,,,,,,,,,False,False,
d14-s7,941,0.159127,,,,,,,,,False,False,
d14-s7,941,0.200149,,,,,,,,,False,False,
d14-s7,941,0.200319,,,,,,,,,False,False,
d14-s7,941,0.200397,,,,,,,,,False,False,
d14-s7,941,0.250186,,,,,,,,,False,False,
d14-s7,941,0.250333,1.1920928955078125e-07,0.30837096082126286,0.4776809481575443,9.5367431640625e-07,14.013058804155158,4.3212204074821825,0.0,,True,True,500884.7778952452
d14-s7,941,0.250397,,,,,,,,,False,False,
d14-s7,941,0.30008,,,,,,,,,False,False,
d14-s7,941,0.300223,,,,,,,,,False,False,
d14-s7,941,0.300397,,,,,,,,,False,False,
d14-s7,941,0.350074,,,,,,,,,False,False,
d14-s7,941,0.350093,,,,,,,,,False,False,
d14-s7,941,0.35026,,,,,,,,,False,False,
d14-s7,941,0.350359,,,,,,,,,False,False,
d14-s7,941,0.350397,,,,,,,,,False,False,
d14-s7,941,0.400106,,,,,,,,,False,False,
d14-s7,941,0.400112,,,,,,,,,False,False,
d14-s7,941,0.400397,,,,,,,,,False,False,
d14-s7,941,0.45012,,,,,,,,,False,False,
d14-s7,941,0.450149,,,,,,,,,False,False,
d14-s7,941,0.450397,,,,,,,,,False,False,
d14-s7,941,0.500133,,,,,,,,,False,False,
d14-s7,941,0.500186,,,,,,,,,False,False,
d14-s7,941,0.500397,,,,,,,,,False,False,
d14-s7,941,0.55,,,,,,,,,False,False,
d14-s7,941,0.550037,,,,,,,,,False,False,
d14-s7,941,0.550146,,,,,,,,,False,False,
d14-s7,941,0.6,,,,,,,,,False,False,
d14-s7,941,0.600074,,,,,,,,,False,False,
d14-s7,941,0.60016,,,,,,,,,False,False,
d14-s7,941,0.65,,,,,,,,,False,False,
d14-s7,941,0.650112,,,,,,,,,False,False,
d14-s7,941,0.650173,,,,,,,,,False,False,
d14-s7,941,0.7,,,,,,,,,False,False,
d14-s7,941,0.700149,,,,,,,,,False,False,
d14-s7,941,0.700186,,,,,,,,,False,False,
d14-s7,941,0.75,,,,,,,,,False,False,
d14-s7,941,0.7502,,,,,,,,,False,False,
d14-s7,941,0.799947,,,,,,,,,False,False,
d14-s7,941,0.8,,,,,,,,,False,False,
d14-s7,941,0.800037,,,,,,,,,False,False,
d14-s7,941,0.84996,,,,,,,,,False,False,
d14-s7,941,0.85,,,,,,,,,False,False,
d14-s7,941,0.850074,,,,,,,,,False,False,
d14-s7,941,0.899973,,,,,,,,,False,False,
d14-s7,941,0.9,,,,,,,,,False,False,
d14-s7,941,0.900112,,,,,,,,,False,False,
d14-s7,941,0.949963,,,,,,,,,False,False,
d14-s7,941,0.949987,,,,,,,,,False,False,
d14-s7,941,0.95,,,,,,,,,False,False,
d14-s7,941,1.0,,,,,,,,,False,False,
d14-s7,1009,0.000186,,,,,,,,,False,False,
d14-s7,1009,0.000266,,,,,,,,,False,False,
d14-s7,1009,0.000372,,,,,,,,,False,False,
d14-s7,1009,0.000397,,,,,,,,,False,False,
d14-s7,1009,0.000532,,,,,,,,,False,False,
d14-s7,1009,0.000558,,,,,,,,,False,False,
d14-s7,1009,0.000794,,,,,,,,,False,False,
d14-s7,1009,0.000798,,,,,,,,,False,False,
d14-s7,1009,0.00093,,,,,,,,,False,False,
d14-s7,1009,0.00119,,,,,,,,,False,False,
d14-s7,1009,0.00133,,,,,,,,,False,False,
d14-s7,1009,0.001674,,,,,,,,,False,False,
d14-s7,1009,0.001984,,,,,,,,,False,False,
d14-s7,1009,0.002394,,,,,,,,,False,False,
d14-s7,1009,0.003162,,,,,,,,,False,False,
d14-s7,1009,0.003571,,,,,,,,,False,False,
d14-s7,1009,0.004522,,,,,,,,,False,False,
d14-s7,1009,0.006138,,,,,,,,,False,False,
d14-s7,1009,0.006746,,,,,,,,,False,False,
d14-s7,1009,0.007626,,,,,,,,,False,False,
d14-s7,1009,0.008779,,,,,,,,,False,False,
d14-s7,1009,0.010907,,,,,,,,,False,False,
d14-s7,1009,0.012091,,,,,,,,,False,False,
d14-s7,1009,0.013095,,,,,,,,,False,False,
d14-s7,1009,0.01627,,,,,,,,,False,False,
d14-s7,1009,0.017292,,,,,,,,,False,False,
d14-s7,1009,0.023996,,,,,,,,,False,False,
d14-s7,1009,0.025794,,,,,,,,,False,False,
d14-s7,1009,0.034318,,,,,,,,,False,False,
d14-s7,1009,0.047805,,,,,,,,,False,False,
d14-s7,1009,0.050223,,,,,,,,,False,False,
d14-s7,1009,0.050279,,,,,,,,,False,False,
d14-s7,1009,0.050397,,,,,,,,,False,False,
d14-s7,1009,0.074591,,,,,,,,,False,False,
d14-s7,1009,0.10026,,,,,,,,,False,False,
d14-s7,1009,0.100293,,,,,,,,,False,False,
d14-s7,1009,0.100397,,,,,,,,,False,False,
d14-s7,1009,0.106677,,,,,,,,,False,False,
d14-s7,1009,0.150112,,,,,,,,,False,False,
d14-s7,1009,0.150306,,,,,,,,,False,False,
d14-s7,1009,0.150397,,,,,,,,,False,False,
d14-s7,1009,0.159127,,,,,,,,,False,False,
d14-s7,1009,0.200149,,,,,,,,,False,False,
d14-s7,1009,0.200319,,,,,,,,,False,False,
d14-s7,1009,0.200397,,,,,,,,,False,False,
d14-s7,1009,0.250186,,,,,,,,,False,False,
d14-s7,1009,0.250333,,,,,,,,,False,False,
d14-s7,1009,0.250397,,,,,,,,,False,False,
d14-s7,1009,0.30008,,,,,,,,,False,False,
d14-s7,1009,0.300223,,,,,,,,,False,False,
d14-s7,1009,0.300397,,,,,,,,,False,False,
d14-s7,1009,0.350074,,,,,,,,,False,False,
d14-s7,1009,0.350093,,,,,,,,,False,False,
d14-s7,1009,0.35026,,,,,,,,,False,False,
d14-s7,1009,0.350359,,,,,,,,,False,False,
d14-s7,1009,0.350397,,,,,,,,,False,False,
d14-s7,1009,0.400106,,,,,,,,,False,False,
d14-s7,1009,0.400112,,,,,,,,,False,False,
d14-s7,1009,0.400397,,,,,,,,,False,False,
d14-s7,1009,0.45012,,,,,,,,,False,False,
d14-s7,1009,0.450149,,,,,,,,,False,False,
d14-s7,1009,0.450397,,,,,,,,,False,False,
d14-s7,1009,0.500133,,,,,,,,,False,False,
d14-s7,1009,0.500186,,,,,,,,,False,False,
d14-s7,1009,0.500397,,,,,,,,,False,False,
d14-s7,1009,0.55,,,,,,,,,False,False,
d14-s7,1009,0.550037,,,,,,,,,False,False,
d14-s7,1009,0.550146,,,,,,,,,False,False,
d14-s7,1009,0.6,,,,,,,,,False,False,
d14-s7,1009,0.600074,,,,,,,,,False,False,
d14-s7,1009,0.60016,,,,,,,,,False,False,
d14-s7,1009,0.65,,,,,,,,,False,False,
d14-s7,1009,0.650112,,,,,,,,,False,False,
d14-s7,1009,0.650173,,,,,,,,,False,False,
d14-s7,1009,0.7,,,,,,,,,False,False,
d14-s7,1009,0.700149,,,,,,,,,False,False,
d14-s7,1009,0.700186,,,,,,,,,False,False,
d14-s7,1009,0.75,,,,,,,,,False,False,
d14-s7,1009,0.7502,,,,,,,,,False,False,
d14-s7,1009,0.799947,,,,,,,,,False,False,
d14-s7,1009,0.8,,,,,,,,,False,False,
d14-s7,1009,0.800037,,,,,,,,,False,False,
d14-s7,1009,0.84996,,,,,,,,,False,False,
d14-s7,1009,0.85,,,,,,,,,False,False,
d14-s7,1009,0.850074,,,,,,,,,False,False,
d14-s7,1009,0.899973,,,,,,,,,False,False,
d14-s7,1009,0.9,,,,,,,,,False,False,
d14-s7,1009,0.900112,,,,,,,,,False,False,
d14-s7,1009,0.949963,,,,,,,,,False,False,
d14-s7,1009,0.949987,,,,,,,,,False,False,
d14-s7,1009,0.95,,,,,,,,,False,False,
d14-s7,1009,1.0,,,,,,,,,False,False,
d14-s7,1076,0.000186,,,,,,,,,False,False,
d14-s7,1076,0.000266,,,,,,,,,False,False,
d14-s7,1076,0.000372,,,,,,,,,False,False,
d14-s7,1076,0.000397,,,,,,,,,False,False,
d14-s7,1076,0.000532,,,,,,,,,False,False,
d14-s7,1076,0.000558,,,,,,,,,False,False,
d14-s7,1076,0.000794,,,,,,,,,False,False,
d14-s7,1076,0.000798,,,,,,,,,False,False,
d14-s7,1076,0.00093,,,,,,,,,False,False,
d14-s7,1076,0.00119,,,,,,,,,False,False,
d14-s7,1076,0.00133,,,,,,,,,False,False,
d14-s7,1076,0.001674,,,,,,,,,False,False,
d14-s7,1076,0.001984,,,,,,,,,False,False,
d14-s7,1076,0.002394,,,,,,,,,False,False,
d14-s7,1076,0.003162,,,,,,,,,False,False,
d14-s7,1076,0.003571,,,,,,,,,False,False,
d14-s7,1076,0.004522,,,,,,,,,False,False,
d14-s7,1076,0.006138,,,,,,,,,False,False,
d14-s7,1076,0.006746,,,,,,,,,False,False,
d14-s7,1076,0.007626,,,,,,,,,False,False,
d14-s7,1076,0.008779,,,,,,,,,False,False,
d14-s7,1076,0.010907,,,,,,,,,False,False,
d14-s7,1076,0.012091,,,,,,,,,False,False,
d14-s7,1076,0.013095,,,,,,,,,False,False,
d14-s7,1076,0.01627,,,,,,,,,False,False,
d14-s7,1076,0.017292,,,,,,,,,False,False,
d14-s7,1076,0.023996,,,,,,,,,False,False,
d14-s7,1076,0.025794,,,,,,,,,False,False,
d14-s7,1076,0.034318,,,,,,,,,False,False,
d14-s7,1076,0.047805,,,,,,,,,False,False,
d14-s7,1076,0.050223,,,,,,,,,False,False,
d14-s7,1076,0.050279,,,,,,,,,False,False,
d14-s7,1076,0.050397,,,,,,,,,False,False,
d14-s7,1076,0.074591,,,,,,,,,False,False,
d14-s7,1076,0.10026,,,,,,,,,False,False,
d14-s7,1076,0.100293,,,,,,,,,False,False,
d14-s7,1076,0.100397,,,,,,,,,False,False,
d14-s7,1076,0.106677,,,,,,,,,False,False,
d14-s7,1076,0.150112,,,,,,,,,False,False,
d14-s7,1076,0.150306,,,,,,,,,False,False,
d14-s7,1076,0.150397,,,,,,,,,False,False,
d14-s7,1076,0.159127,,,,,,,,,False,False,
d14-s7,1076,0.200149,,,,,,,,,False,False,
d14-s7,1076,0.200319,,,,,,,,,False,False,
d14-s7,1076,0.200397,,,,,,,,,False,False,
d14-s7,1076,0.250186,,,,,,,,,False,False,
d14-s7,1076,0.250333,,,,,,,,,False,False,
d14-s7,1076,0.250397,,,,,,,,,False,False,
d14-s7,1076,0.30008,,,,,,,,,False,False,
d14-s7,1076,0.300223,,,,,,,,,False,False,
d14-s7,1076,0.300397,,,,,,,,,False,False,
d14-s7,1076,0.350074,,,,,,,,,False,False,
d14-s7,1076,0.350093,,,,,,,,,False,False,
d14-s7,1076,0.35026,,,,,,,,,False,False,
d14-s7,1076,0.350359,,,,,,,,,False,False,
d14-s7,1076,0.350397,,,,,,,,,False,False,
d14-s7,1076,0.400106,,,,,,,,,False,False,
d14-s7,1076,0.400112,,,,,,,,,False,False,
d14-s7,1076,0.400397,,,,,,,,,False,False,
d14-s7,1076,0.45012,,,,,,,,,False,False,
d14-s7,1076,0.450149,,,,,,,,,False,False,
d14-s7,1076,0.450397,,,,,,,,,False,False,
d14-s7,1076,0.500133,,,,,,,,,False,False,
d14-s7,1076,0.500186,,,,,,,,,False,False,
d14-s7,1076,0.500397,,,,,,,,,False,False,
d14-s7,1076,0.55,,,,,,,,,False,False,
d14-s7,1076,0.550037,,,,,,,,,False,False,
d14-s7,1076,0.550146,,,,,,,,,False,False,
d14-s7,1076,0.6,,,,,,,,,False,False,
d14-s7,1076,0.600074,,,,,,,,,False,False,
d14-s7,1076,0.60016,,,,,,,,,False,False,
d14-s7,1076,0.65,,,,,,,,,False,False,
d14-s7,1076,0.650112,,,,,,,,,False,False,
d14-s7,1076,0.650173,,,,,,,,,False,False,
d14-s7,1076,0.7,,,,,,,,,False,False,
d14-s7,1076,0.700149,,,,,,,,,False,False,
d14-s7,1076,0.700186,,,,,,,,,False,False,
d14-s7,1076,0.75,,,,,,,,,False,False,
d14-s7,1076,0.7502,,,,,,,,,False,False,
d14-s7,1076,0.799947,,,,,,,,,False,False,
d14-s7,1076,0.8,,,,,,,,,False,False,
d14-s7,1076,0.800037,,,,,,,,,False,False,
d14-s7,1076,0.84996,,,,,,,,,False,False,
d14-s7,1076,0.85,,,,,,,,,False,False,
d14-s7,1076,0.850074,,,,,,,,,False,False,
d14-s7,1076,0.899973,,,,,,,,,False,False,
d14-s7,1076,0.9,,,,,,,,,False,False,
d14-s7,1076,0.900112,,,,,,,,,False,False,
d14-s7,1076,0.949963,,,,,,,,,False,False,
d14-s7,1076,0.949987,,,,,,,,,False,False,
d14-s7,1076,0.95,,,,,,,,,False,False,
d14-s7,1076,1.0,,,,,,,,,False,False,
d14-s7,1128,0.000186,,,,,,,,,False,False,
d14-s7,1128,0.000266,,,,,,,,,False,False,
d14-s7,1128,0.000372,,,,,,,,,False,False,
d14-s7,1128,0.000397,,,,,,,,,False,False,
d14-s7,1128,0.000532,,,,,,,,,False,False,
d14-s7,1128,0.000558,,,,,,,,,False,False,
d14-s7,1128,0.000794,,,,,,,,,False,False,
d14-s7,1128,0.000798,,,,,,,,,False,False,
d14-s7,1128,0.00093,,,,,,,,,False,False,
d14-s7,1128,0.00119,,,,,,,,,False,False,
d14-s7,1128,0.00133,,,,,,,,,False,False,
d14-s7,1128,0.001674,,,,,,,,,False,False,
d14-s7,1128,0.001984,,,,,,,,,False,False,
d14-s7,1128,0.002394,,,,,,,,,False,False,
d14-s7,1128,0.003162,,,,,,,,,False,False,
d14-s7,1128,0.003571,,,,,,,,,False,False,
d14-s7,1128,0.004522,,,,,,,,,False,False,
d14-s7,1128,0.006138,,,,,,,,,False,False,
d14-s7,1128,0.006746,,,,,,,,,False,False,
d14-s7,1128,0.007626,,,,,,,,,False,False,
d14-s7,1128,0.008779,,,,,,,,,False,False,
d14-s7,1128,0.010907,,,,,,,,,False,False,
d14-s7,1128,0.012091,,,,,,,,,False,False,
d14-s7,1128,0.013095,,,,,,,,,False,False,
d14-s7,1128,0.01627,,,,,,,,,False,False,
d14-s7,1128,0.017292,,,,,,,,,False,False,
d14-s7,1128,0.023996,,,,,,,,,False,False,
d14-s7,1128,0.025794,,,,,,,,,False,False,
d14-s7,1128,0.034318,,,,,,,,,False,False,
d14-s7,1128,0.047805,,,,,,,,,False,False,
d14-s7,1128,0.050223,,,,,,,,,False,False,
d14-s7,1128,0.050279,,,,,,,,,False,False,
d14-s7,1128,0.050397,,,,,,,,,False,False,
d14-s7,1128,0.074591,,,,,,,,,False,False,
d14-s7,1128,0.10026,,,,,,,,,False,False,
d14-s7,1128,0.100293,,,,,,,,,False,False,
d14-s7,1128,0.100397,,,,,,,,,False,False,
d14-s7,1128,0.106677,,,,,,,,,False,False,
d14-s7,1128,0.150112,,,,,,,,,False,False,
d14-s7,1128,0.150306,,,,,,,,,False,False,
d14-s7,1128,0.150397,,,,,,,,,False,False,
d14-s7,1128,0.159127,,,,,,,,,False,False,
d14-s7,1128,0.200149,,,,,,,,,False,False,
d14-s7,1128,0.200319,,,,,,,,,False,False,
d14-s7,1128,0.200397,,,,,,,,,False,False,
d14-s7,1128,0.250186,,,,,,,,,False,False,
d14-s7,1128,0.250333,,,,,,,,,False,False,
d14-s7,1128,0.250397,,,,,,,,,False,False,
d14-s7,1128,0.30008,1.1920928955078125e-07,0.15031743807455183,0.5960712238113554,9.5367431640625e-07,44.40463374033241,6.674790782485571,0.0,,True,True,625025.9795792158
d14-s7,1128,0.300223,,,,,,,,,False,False,
d14-s7,1128,0.300397,,,,,,,,,False,False,
d14-s7,1128,0.350074,,,,,,,,,False,False,
d14-s7,1128,0.350093,,,,,,,,,False,False,
d14-s7,1128,0.35026,,,,,,,,,False,False,
d14-s7,1128,0.350359,,,,,,,,,False,False,
d14-s7,1128,0.350397,,,,,,,,,False,False,
d14-s7,1128,0.400106,,,,,,,,,False,False,
d14-s7,1128,0.400112,,,,,,,,,False,False,
d14-s7,1128,0.400397,,,,,,,,,False,False,
d14-s7,1128,0.45012,,,,,,,,,False,False,
d14-s7,1128,0.450149,,,,,,,,,False,False,
d14-s7,1128,0.450397,,,,,,,,,False,False,
d14-s7,1128,0.500133,,,,,,,,,False,False,
d14-s7,1128,0.500186,,,,,,,,,False,False,
d14-s7,1128,0.500397,,,,,,,,,False,False,
d14-s7,1128,0.55,,,,,,,,,False,False,
d14-s7,1128,0.550037,,,,,,,,,False,False,
d14-s7,1128,0.550146,,,,,,,,,False,False,
d14-s7,1128,0.6,,,,,,,,,False,False,
d14-s7,1128,0.600074,,,,,,,,,False,False,
d14-s7,1128,0.60016,,,,,,,,,False,False,
d14-s7,1128,0.65,,,,,,,,,False,False,
d14-s7,1128,0.650112,,,,,,,,,False,False,
d14-s7,1128,0.650173,,,,,,,,,False,False,
d14-s7,1128,0.7,,,,,,,,,False,False,
d14-s7,1128,0.700149,,,,,,,,,False,False,
d14-s7,1128,0.700186,,,,,,,,,False,False,
d14-s7,1128,0.75,,,,,,,,,False,False,
d14-s7,1128,0.7502,,,,,,,,,False,False,
d14-s7,1128,0.799947,,,,,,,,,False,False,
d14-s7,1128,0.8,,,,,,,,,False,False,
d14-s7,1128,0.800037,,,,,,,,,False,False,
d14-s7,1128,0.84996,,,,,,,,,False,False,
d14-s7,1128,0.85,,,,,,,,,False,False,
d14-s7,1128,0.850074,,,,,,,,,False,False,
d14-s7,1128,0.899973,,,,,,,,,False,False,
d14-s7,1128,0.9,,,,,,,,,False,False,
d14-s7,1128,0.900112,,,,,,,,,False,False,
d14-s7,1128,0.949963,,,,,,,,,False,False,
d14-s7,1128,0.949987,,,,,,,,,False,False,
d14-s7,1128,0.95,,,,,,,,,False,False,
d14-s7,1128,1.0,,,,,,,,,False,False,
d14-s7,1135,0.000186,,,,,,,,,False,False,
d14-s7,1135,0.000266,,,,,,,,,False,False,
d14-s7,1135,0.000372,,,,,,,,,False,False,
d14-s7,1135,0.000397,,,,,,,,,False,False,
d14-s7,1135,0.000532,,,,,,,,,False,False,
d14-s7,1135,0.000558,,,,,,,,,False,False,
d14-s7,1135,0.000794,,,,,,,,,False,False,
d14-s7,1135,0.000798,,,,,,,,,False,False,
d14-s7,1135,0.00093,,,,,,,,,False,False,
d14-s7,1135,0.00119,,,,,,,,,False,False,
d14-s7,1135,0.00133,,,,,,,,,False,False,
d14-s7,1135,0.001674,,,,,,,,,False,False,
d14-s7,1135,0.001984,,,,,,,,,False,False,
d14-s7,1135,0.002394,,,,,,,,,False,False,
d14-s7,1135,0.003162,,,,,,,,,False,False,
d14-s7,1135,0.003571,,,,,,,,,False,False,
d14-s7,1135,0.004522,,,,,,,,,False,False,
d14-s7,1135,0.006138,,,,,,,,,False,False,
d14-s7,1135,0.006746,,,,,,,,,False,False,
d14-s7,1135,0.007626,,,,,,,,,False,False,
d14-s7,1135,0.008779,,,,,,,,,False,False,
d14-s7,1135,0.010907,,,,,,,,,False,False,
d14-s7,1135,0.012091,,,,,,,,,False,False,
d14-s7,1135,0.013095,,,,,,,,,False,False,
d14-s7,1135,0.01627,,,,,,,,,False,False,
d14-s7,1135,0.017292,,,,,,,,,False,False,
d14-s7,1135,0.023996,,,,,,,,,False,False,
d14-s7,1135,0.025794,,,,,,,,,False,False,
d14-s7,1135,0.034318,,,,,,,,,False,False,
d14-s7,1135,0.047805,,,,,,,,,False,False,
d14-s7,1135,0.050223,,,,,,,,,False,False,
d14-s7,1135,0.050279,,,,,,,,,False,False,
d14-s7,1135,0.050397,,,,,,,,,False,False,
d14-s7,1135,0.074591,,,,,,,,,False,False,
d14-s7,1135,0.10026,,,,,,,,,False,False,
d14-s7,1135,0.100293,,,,,,,,,False,False,
d14-s7,1135,0.100397,,,,,,,,,False,False,
d14-s7,1135,0.106677,,,,,,,,,False,False,
d14-s7,1135,0.150112,,,,,,,,,False,False,
d14-s7,1135,0.150306,,,,,,,,,False,False,
d14-s7,1135,0.150397,,,,,,,,,False,False,
d14-s7,1135,0.159127,,,,,,,,,False,False,
d14-s7,1135,0.200149,,,,,,,,,False,False,
d14-s7,1135,0.200319,,,,,,,,,False,False,
d14-s7,1135,0.200397,,,,,,,,,False,False,
d14-s7,1135,0.250186,,,,,,,,,False,False,
d14-s7,1135,0.250333,,,,,,,,,False,False,
d14-s7,1135,0.250397,,,,,,,,,False,False,
d14-s7,1135,0.30008,,,,,,,,,False,False,
d14-s7,1135,0.300223,,,,,,,,,False,False,
d14-s7,1135,0.300397,,,,,,,,,False,False,
d14-s7,1135,0.350074,,,,,,,,,False,False,
d14-s7,1135,0.350093,,,,,,,,,False,False,
d14-s7,1135,0.35026,,,,,,,,,False,False,
d14-s7,1135,0.350359,,,,,,,,,False,False,
d14-s7,1135,0.350397,,,,,,,,,False,False,
d14-s7,1135,0.400106,,,,,,,,,False,False,
d14-s7,1135,0.400112,,,,,,,,,False,False,
d14-s7,1135,0.400397,,,,,,,,,False,False,
d14-s7,1135,0.45012,,,,,,,,,False,False,
d14-s7,1135,0.450149,,,,,,,,,False,False,
d14-s7,1135,0.450397,,,,,,,,,False,False,
d14-s7,1135,0.500133,,,,,,,,,False,False,
d14-s7,1135,0.500186,,,,,,,,,False,False,
d14-s7,1135,0.500397,,,,,,,,,False,False,
d14-s7,1135,0.55,,,,,,,,,False,False,
d14-s7,1135,0.550037,,,,,,,,,False,False,
d14-s7,1135,0.550146,,,,,,,,,False,False,
d14-s7,1135,0.6,,,,,,,,,False,False,
d14-s7,1135,0.600074,,,,,,,,,False,False,
d14-s7,1135,0.60016,,,,,,,,,False,False,
d14-s7,1135,0.65,,,,,,,,,False,False,
d14-s7,1135,0.650112,,,,,,,,,False,False,
d14-s7,1135,0.650173,,,,,,,,,False,False,
d14-s7,1135,0.7,,,,,,,,,False,False,
d14-s7,1135,0.700149,,,,,,,,,False,False,
d14-s7,1135,0.700186,,,,,,,,,False,False,
d14-s7,1135,0.75,,,,,,,,,False,False,
d14-s7,1135,0.7502,,,,,,,,,False,False,
d14-s7,1135,0.799947,,,,,,,,,False,False,
d14-s7,1135,0.8,,,,,,,,,False,False,
d14-s7,1135,0.800037,,,,,,,,,False,False,
d14-s7,1135,0.84996,,,,,,,,,False,False,
d14-s7,1135,0.85,,,,,,,,,False,False,
d14-s7,1135,0.850074,,,,,,,,,False,False,
d14-s7,1135,0.899973,,,,,,,,,False,False,
d14-s7,1135,0.9,,,,,,,,,False,False,
d14-s7,1135,0.900112,,,,,,,,,False,False,
d14-s7,1135,0.949963,,,,,,,,,False,False,
d14-s7,1135,0.949987,,,,,,,,,False,False,
d14-s7,1135,0.95,,,,,,,,,False,False,
d14-s7,1135,1.0,,,,,,,,,False,False,
d14-s7,1261,0.000186,,,,,,,,,False,False,
d14-s7,1261,0.000266,,,,,,,,,False,False,
d14-s7,1261,0.000372,,,,,,,,,False,False,
d14-s7,1261,0.000397,,,,,,,,,False,False,
d14-s7,1261,0.000532,,,,,,,,,False,False,
d14-s7,1261,0.000558,,,,,,,,,False,False,
d14-s7,1261,0.000794,,,,,,,,,False,False,
d14-s7,1261,0.000798,,,,,,,,,False,False,
d14-s7,1261,0.00093,,,,,,,,,False,False,
d14-s7,1261,0.00119,,,,,,,,,False,False,
d14-s7,1261,0.00133,,,,,,,,,False,False,
d14-s7,1261,0.001674,,,,,,,,,False,False,
d14-s7,1261,0.001984,,,,,,,,,False,False,
d14-s7,1261,0.002394,,,,,,,,,False,False,
