run,kind,s0,s1,gap,progress,cos
d12-s8,probe_grad,1511,1637,126,0.5996031746031746,0.8434335255651036
d12-s8,probe_grad,1511,1763,252,0.5996031746031746,0.8095149027211974
d12-s8,probe_grad,1511,1889,378,0.5996031746031746,0.808298728583058
d12-s8,probe_grad,1511,2015,504,0.5996031746031746,0.8015659879952001
d12-s8,probe_grad,1511,2141,630,0.5996031746031746,0.7912521858861037
d12-s8,probe_grad,1511,2267,756,0.5996031746031746,0.7819635649284261
d12-s8,probe_grad,1511,2393,882,0.5996031746031746,0.7810834570660259
d12-s8,probe_grad,1511,2519,1008,0.5996031746031746,0.7763438696339385
d12-s8,probe_grad,1637,1763,126,0.6496031746031746,0.8664764004922898
d12-s8,probe_grad,1637,1889,252,0.6496031746031746,0.8635658843774728
d12-s8,probe_grad,1637,2015,378,0.6496031746031746,0.8400459064089357
d12-s8,probe_grad,1637,2141,504,0.6496031746031746,0.8199333766032849
d12-s8,probe_grad,1637,2267,630,0.6496031746031746,0.8149755955535033
d12-s8,probe_grad,1637,2393,756,0.6496031746031746,0.8187660903590349
d12-s8,probe_grad,1637,2519,882,0.6496031746031746,0.8163765327848861
d12-s8,probe_grad,1763,1889,126,0.6996031746031746,0.897183016099161
d12-s8,probe_grad,1763,2015,252,0.6996031746031746,0.8744779155989781
d12-s8,probe_grad,1763,2141,378,0.6996031746031746,0.8522656110922118
d12-s8,probe_grad,1763,2267,504,0.6996031746031746,0.8500841693838549
d12-s8,probe_grad,1763,2393,630,0.6996031746031746,0.8528530398227022
d12-s8,probe_grad,1763,2519,756,0.6996031746031746,0.8532851583634276
d12-s8,probe_grad,1889,2015,126,0.7496031746031746,0.9150674632845355
d12-s8,probe_grad,1889,2141,252,0.7496031746031746,0.8936336258038713
d12-s8,probe_grad,1889,2267,378,0.7496031746031746,0.8877352552408502
d12-s8,probe_grad,1889,2393,504,0.7496031746031746,0.8897298111724743
d12-s8,probe_grad,1889,2519,630,0.7496031746031746,0.886652444411348
d12-s8,probe_grad,2015,2141,126,0.7996031746031746,0.9279558673856363
d12-s8,probe_grad,2015,2267,252,0.7996031746031746,0.9192663394526005
d12-s8,probe_grad,2015,2393,378,0.7996031746031746,0.9206010870588499
d12-s8,probe_grad,2015,2519,504,0.7996031746031746,0.9184539137683002
d12-s8,probe_grad,2141,2267,126,0.8496031746031746,0.9496596260621806
d12-s8,probe_grad,2141,2393,252,0.8496031746031746,0.9453072172992038
d12-s8,probe_grad,2141,2519,378,0.8496031746031746,0.946342286893173
d12-s8,probe_grad,2267,2393,126,0.8996031746031746,0.9711720353508921
d12-s8,probe_grad,2267,2519,252,0.8996031746031746,0.9692453840302587
d12-s8,probe_grad,2393,2519,126,0.9496031746031746,0.9873852716215163
d12-s9,batch_grad,0,101,101,0.0,-0.025480038555460813
d12-s9,batch_grad,0,202,202,0.0,0.057995563528251214
d12-s9,batch_grad,0,303,303,0.0,0.02627479105475259
d12-s9,batch_grad,0,404,404,0.0,0.019794248555338446
d12-s9,batch_grad,0,505,505,0.0,0.012962998127245206
d12-s9,batch_grad,0,606,606,0.0,-0.003414126062064431
d12-s9,batch_grad,0,707,707,0.0,0.015408388015927291
d12-s9,batch_grad,0,808,808,0.0,0.011287825272143922
d12-s9,batch_grad,0,909,909,0.0,0.003966262545461609
d12-s9,batch_grad,0,1010,1010,0.0,0.014059888940344056
d12-s9,batch_grad,0,1111,1111,0.0,-0.008912049383893726
d12-s9,batch_grad,0,1212,1212,0.0,-0.01003331059364556
d12-s9,batch_grad,0,1313,1313,0.0,-0.006007977526045169
d12-s9,batch_grad,0,1414,1414,0.0,-0.002183508037164219
d12-s9,batch_grad,0,1515,1515,0.0,0.004071543548220908
d12-s9,batch_grad,0,1616,1616,0.0,-0.0059452466448145684
d12-s9,batch_grad,0,1717,1717,0.0,0.002784275246483995
d12-s9,batch_grad,0,1818,1818,0.0,0.005752540380627482
d12-s9,batch_grad,0,1919,1919,0.0,0.0013187484856017337
d12-s9,batch_grad,0,2020,2020,0.0,0.003241822851062062
d12-s9,batch_grad,0,2121,2121,0.0,0.015196223410049873
d12-s9,batch_grad,0,2222,2222,0.0,-0.011409395161507263
d12-s9,batch_grad,0,2323,2323,0.0,0.0036394090285964287
d12-s9,batch_grad,0,2424,2424,0.0,-0.005568724782880768
d12-s9,batch_grad,101,202,101,0.04007936507936508,-0.39505155468109177
d12-s9,batch_grad,101,303,202,0.04007936507936508,0.25905122327809416
d12-s9,batch_grad,101,404,303,0.04007936507936508,0.2837245467228364
d12-s9,batch_grad,101,505,404,0.04007936507936508,0.1837192451236096
d12-s9,batch_grad,101,606,505,0.04007936507936508,0.4177261258288139
d12-s9,batch_grad,101,707,606,0.04007936507936508,-0.3723578345387372
d12-s9,batch_grad,101,808,707,0.04007936507936508,-0.2057460681439454
d12-s9,batch_grad,101,909,808,0.04007936507936508,-0.23795642818848164
d12-s9,batch_grad,101,1010,909,0.04007936507936508,0.0687414866659838
d12-s9,batch_grad,101,1111,1010,0.04007936507936508,0.09063362975991397
d12-s9,batch_grad,101,1212,1111,0.04007936507936508,0.25165279222511183
d12-s9,batch_grad,101,1313,1212,0.04007936507936508,-0.09451533063928724
d12-s9,batch_grad,101,1414,1313,0.04007936507936508,0.2283869734754845
d12-s9,batch_grad,101,1515,1414,0.04007936507936508,-0.20837339927840723
d12-s9,batch_grad,101,1616,1515,0.04007936507936508,0.19406530933782626
d12-s9,batch_grad,101,1717,1616,0.04007936507936508,-0.08522570646685179
d12-s9,batch_grad,101,1818,1717,0.04007936507936508,0.06711959698527645
d12-s9,batch_grad,101,1919,1818,0.04007936507936508,0.10562531466181387
d12-s9,batch_grad,101,2020,1919,0.04007936507936508,0.11319192066234263
d12-s9,batch_grad,101,2121,2020,0.04007936507936508,0.018374377253967906
d12-s9,batch_grad,101,2222,2121,0.04007936507936508,0.048964894533324824
d12-s9,batch_grad,101,2323,2222,0.04007936507936508,-0.08967224214624905
d12-s9,batch_grad,101,2424,2323,0.04007936507936508,0.009423737658036344
d12-s9,batch_grad,202,303,101,0.08015873015873017,-0.15517808256281865
d12-s9,batch_grad,202,404,202,0.08015873015873017,-0.3278079448021226
d12-s9,batch_grad,202,505,303,0.08015873015873017,-0.11769867828035026
d12-s9,batch_grad,202,606,404,0.08015873015873017,-0.4151752787216356
d12-s9,batch_grad,202,707,505,0.08015873015873017,0.47085121155657544
d12-s9,batch_grad,202,808,606,0.08015873015873017,0.21691370015268815
d12-s9,batch_grad,202,909,707,0.08015873015873017,0.2889125389758329
d12-s9,batch_grad,202,1010,808,0.08015873015873017,-0.02691903118892979
d12-s9,batch_grad,202,1111,909,0.08015873015873017,-0.10743169363552921
d12-s9,batch_grad,202,1212,1010,0.08015873015873017,-0.3109492722161773
d12-s9,batch_grad,202,1313,1111,0.08015873015873017,0.09820788413761883
d12-s9,batch_grad,202,1414,1212,0.08015873015873017,-0.27141453448317865
d12-s9,batch_grad,202,1515,1313,0.08015873015873017,0.23733749266327167
d12-s9,batch_grad,202,1616,1414,0.08015873015873017,-0.20708626600437635
d12-s9,batch_grad,202,1717,1515,0.08015873015873017,0.09122494801902642
d12-s9,batch_grad,202,1818,1616,0.08015873015873017,-0.022521631222479577
d12-s9,batch_grad,202,1919,1717,0.08015873015873017,-0.07868973729571306
d12-s9,batch_grad,202,2020,1818,0.08015873015873017,-0.1106846064412102
d12-s9,batch_grad,202,2121,1919,0.08015873015873017,0.0269514281891752
d12-s9,batch_grad,202,2222,2020,0.08015873015873017,-0.05605350039533894
d12-s9,batch_grad,202,2323,2121,0.08015873015873017,0.10922418538050044
d12-s9,batch_grad,202,2424,2222,0.08015873015873017,-0.009001227739778508
d12-s9,batch_grad,303,404,101,0.12023809523809524,0.13630041516347377
d12-s9,batch_grad,303,505,202,0.12023809523809524,0.06961188435148369
d12-s9,batch_grad,303,606,303,0.12023809523809524,0.43712859991471315
d12-s9,batch_grad,303,707,404,0.12023809523809524,-0.08427794660363805
d12-s9,batch_grad,303,808,505,0.12023809523809524,-0.213257428703606
d12-s9,batch_grad,303,909,606,0.12023809523809524,-0.009499076094528288
d12-s9,batch_grad,303,1010,707,0.12023809523809524,0.2691811597297897
d12-s9,batch_grad,303,1111,808,0.12023809523809524,-0.005281064770942842
d12-s9,batch_grad,303,1212,909,0.12023809523809524,0.06832289979072124
d12-s9,batch_grad,303,1313,1010,0.12023809523809524,-0.2074354259594763
d12-s9,batch_grad,303,1414,1111,0.12023809523809524,0.08906840111951629
d12-s9,batch_grad,303,1515,1212,0.12023809523809524,-0.02559850604243699
d12-s9,batch_grad,303,1616,1313,0.12023809523809524,0.07719120745225207
d12-s9,batch_grad,303,1717,1414,0.12023809523809524,0.07677147818239358
d12-s9,batch_grad,303,1818,1515,0.12023809523809524,0.12645714081338688
d12-s9,batch_grad,303,1919,1616,0.12023809523809524,0.10378433421861034
d12-s9,batch_grad,303,2020,1717,0.12023809523809524,0.10061646177611225
d12-s9,batch_grad,303,2121,1818,0.12023809523809524,0.019577128648016324
d12-s9,batch_grad,303,2222,1919,0.12023809523809524,0.0672123559598852
d12-s9,batch_grad,303,2323,2020,0.12023809523809524,-0.045369867371017385
d12-s9,batch_grad,303,2424,2121,0.12023809523809524,0.061187016166451245
d12-s9,batch_grad,404,505,101,0.16031746031746033,0.1875887076530571
d12-s9,batch_grad,404,606,202,0.16031746031746033,0.3668668926867945
d12-s9,batch_grad,404,707,303,0.16031746031746033,-0.5186451761066772
d12-s9,batch_grad,404,808,404,0.16031746031746033,-0.07572060400935467
d12-s9,batch_grad,404,909,505,0.16031746031746033,-0.3538821417992794
d12-s9,batch_grad,404,1010,606,0.16031746031746033,0.03779856743339008
d12-s9,batch_grad,404,1111,707,0.16031746031746033,-0.04538703473933116
d12-s9,batch_grad,404,1212,808,0.16031746031746033,0.29990268455558367
d12-s9,batch_grad,404,1313,909,0.16031746031746033,-0.17202967607885125
d12-s9,batch_grad,404,1414,1010,0.16031746031746033,0.2519243884879679
d12-s9,batch_grad,404,1515,1111,0.16031746031746033,-0.22599037911799782
d12-s9,batch_grad,404,1616,1212,0.16031746031746033,0.1874965612179565
d12-s9,batch_grad,404,1717,1313,0.16031746031746033,-0.1346538349139659
d12-s9,batch_grad,404,1818,1414,0.16031746031746033,0.05795236103692825
d12-s9,batch_grad,404,1919,1515,0.16031746031746033,0.09760945677791191
d12-s9,batch_grad,404,2020,1616,0.16031746031746033,0.07994798442394788
d12-s9,batch_grad,404,2121,1717,0.16031746031746033,0.08483888529722176
d12-s9,batch_grad,404,2222,1818,0.16031746031746033,0.019586338143165835
d12-s9,batch_grad,404,2323,1919,0.16031746031746033,-0.0917653486733208
d12-s9,batch_grad,404,2424,2020,0.16031746031746033,0.016874255658437372
d12-s9,batch_grad,505,606,101,0.2003968253968254,0.010339070229693648
d12-s9,batch_grad,505,707,202,0.2003968253968254,-0.3009044627950814
d12-s9,batch_grad,505,808,303,0.2003968253968254,-0.17312838738211717
d12-s9,batch_grad,505,909,404,0.2003968253968254,0.19486850538143236
d12-s9,batch_grad,505,1010,505,0.2003968253968254,-0.047612102198152526
d12-s9,batch_grad,505,1111,606,0.2003968253968254,0.16119707907308772
d12-s9,batch_grad,505,1212,707,0.2003968253968254,0.03020823364333252
d12-s9,batch_grad,505,1313,808,0.2003968253968254,-0.20352695973728502
d12-s9,batch_grad,505,1414,909,0.2003968253968254,0.3039557598302048
d12-s9,batch_grad,505,1515,1010,0.2003968253968254,-0.04523840954126287
d12-s9,batch_grad,505,1616,1111,0.2003968253968254,-0.08086827754276504
d12-s9,batch_grad,505,1717,1212,0.2003968253968254,0.017019489219586712
d12-s9,batch_grad,505,1818,1313,0.2003968253968254,0.19890047210370299
d12-s9,batch_grad,505,1919,1414,0.2003968253968254,-0.0037307574062539345
d12-s9,batch_grad,505,2020,1515,0.2003968253968254,-0.0688070424962533
d12-s9,batch_grad,505,2121,1616,0.2003968253968254,0.10901523109126966
d12-s9,batch_grad,505,2222,1717,0.2003968253968254,0.019217401486209176
d12-s9,batch_grad,505,2323,1818,0.2003968253968254,-0.029486846415439864
d12-s9,batch_grad,505,2424,1919,0.2003968253968254,-0.023410842160016175
d12-s9,batch_grad,606,707,101,0.24047619047619048,-0.47024123564021725
d12-s9,batch_grad,606,808,202,0.24047619047619048,-0.2212150219800129
d12-s9,batch_grad,606,909,303,0.24047619047619048,-0.431712938231182
d12-s9,batch_grad,606,1010,404,0.24047619047619048,0.18667130985034566
d12-s9,batch_grad,606,1111,505,0.24047619047619048,0.057643468198803505
d12-s9,batch_grad,606,1212,606,0.24047619047619048,0.4660478745236696
d12-s9,batch_grad,606,1313,707,0.24047619047619048,-0.18747529874199131
d12-s9,batch_grad,606,1414,808,0.24047619047619048,0.2677410047700711
d12-s9,batch_grad,606,1515,909,0.24047619047619048,-0.2814695461229719
d12-s9,batch_grad,606,1616,1010,0.24047619047619048,0.2937049926491766
d12-s9,batch_grad,606,1717,1111,0.24047619047619048,-0.1429742483671881
d12-s9,batch_grad,606,1818,1212,0.24047619047619048,0.04617644980236806
d12-s9,batch_grad,606,1919,1313,0.24047619047619048,0.2585331212753524
d12-s9,batch_grad,606,2020,1414,0.24047619047619048,0.19091238279512232
d12-s9,batch_grad,606,2121,1515,0.24047619047619048,0.021582285214014698
d12-s9,batch_grad,606,2222,1616,0.24047619047619048,0.02269847167981213
d12-s9,batch_grad,606,2323,1717,0.24047619047619048,-0.1335514087658705
d12-s9,batch_grad,606,2424,1818,0.24047619047619048,-0.0048761346567674285
d12-s9,batch_grad,707,808,101,0.28055555555555556,0.2552767105991482
d12-s9,batch_grad,707,909,202,0.28055555555555556,0.395904524582926
d12-s9,batch_grad,707,1010,303,0.28055555555555556,0.08409308685479162
d12-s9,batch_grad,707,1111,404,0.28055555555555556,-0.20049129581295827
d12-s9,batch_grad,707,1212,505,0.28055555555555556,-0.542081812350759
d12-s9,batch_grad,707,1313,606,0.28055555555555556,0.11480118531750662
d12-s9,batch_grad,707,1414,707,0.28055555555555556,-0.5413622976425764
d12-s9,batch_grad,707,1515,808,0.28055555555555556,0.4270918074409424
d12-s9,batch_grad,707,1616,909,0.28055555555555556,-0.3020661363353425
d12-s9,batch_grad,707,1717,1010,0.28055555555555556,0.23672337723830422
d12-s9,batch_grad,707,1818,1111,0.28055555555555556,0.004102036745439581
d12-s9,batch_grad,707,1919,1212,0.28055555555555556,-0.13641903214161114
d12-s9,batch_grad,707,2020,1313,0.28055555555555556,-0.07382620242304154
d12-s9,batch_grad,707,2121,1414,0.28055555555555556,0.0014040149364288775
d12-s9,batch_grad,707,2222,1515,0.28055555555555556,-0.019481296530911848
d12-s9,batch_grad,707,2323,1616,0.28055555555555556,0.12703178876692933
d12-s9,batch_grad,707,2424,1717,0.28055555555555556,-0.009270551787804322
d12-s9,batch_grad,808,909,101,0.32063492063492066,-0.08849313057552942
d12-s9,batch_grad,808,1010,202,0.32063492063492066,0.02897405852789167
d12-s9,batch_grad,808,1111,303,0.32063492063492066,-0.4478952444815026
d12-s9,batch_grad,808,1212,404,0.32063492063492066,-0.04764832629939027
d12-s9,batch_grad,808,1313,505,0.32063492063492066,0.14803698978545912
d12-s9,batch_grad,808,1414,606,0.32063492063492066,-0.26008830427227625
d12-s9,batch_grad,808,1515,707,0.32063492063492066,0.19630741529349868
d12-s9,batch_grad,808,1616,808,0.32063492063492066,-0.21859164151795352
d12-s9,batch_grad,808,1717,909,0.32063492063492066,-0.10775590070248983
d12-s9,batch_grad,808,1818,1010,0.32063492063492066,-0.1451953103403802
d12-s9,batch_grad,808,1919,1111,0.32063492063492066,-0.03629049568775497
d12-s9,batch_grad,808,2020,1212,0.32063492063492066,-0.04641576026465785
d12-s9,batch_grad,808,2121,1313,0.32063492063492066,0.20532352842621984
d12-s9,batch_grad,808,2222,1414,0.32063492063492066,-0.021151939844413097
d12-s9,batch_grad,808,2323,1515,0.32063492063492066,0.06770500038484976
d12-s9,batch_grad,808,2424,1616,0.32063492063492066,0.019775592401932888
d12-s9,batch_grad,909,1010,101,0.3607142857142857,0.13004375538314236
d12-s9,batch_grad,909,1111,202,0.3607142857142857,0.09349852212716525
d12-s9,batch_grad,909,1212,303,0.3607142857142857,-0.5586331505860261
d12-s9,batch_grad,909,1313,404,0.3607142857142857,-0.16105547340840468
d12-s9,batch_grad,909,1414,505,0.3607142857142857,-0.061822736720255414
d12-s9,batch_grad,909,1515,606,0.3607142857142857,0.37437025975096927
d12-s9,batch_grad,909,1616,707,0.3607142857142857,-0.39337658791613644
d12-s9,batch_grad,909,1717,808,0.3607142857142857,0.43755406300492955
d12-s9,batch_grad,909,1818,909,0.3607142857142857,0.21530484889887444
d12-s9,batch_grad,909,1919,1010,0.3607142857142857,-0.17022014513999387
d12-s9,batch_grad,909,2020,1111,0.3607142857142857,-0.23533270834401115
d12-s9,batch_grad,909,2121,1212,0.3607142857142857,-0.03585857461428887
d12-s9,batch_grad,909,2222,1313,0.3607142857142857,0.01934763271322099
d12-s9,batch_grad,909,2323,1414,0.3607142857142857,0.15333140736357317
d12-s9,batch_grad,909,2424,1515,0.3607142857142857,0.019088937084748233
d12-s9,batch_grad,1010,1111,101,0.4007936507936508,-0.3267017070302251
d12-s9,batch_grad,1010,1212,202,0.4007936507936508,-0.10490257351400614
d12-s9,batch_grad,1010,1313,303,0.4007936507936508,-0.12277402579444428
d12-s9,batch_grad,1010,1414,404,0.4007936507936508,-0.14276096724308593
d12-s9,batch_grad,1010,1515,505,0.4007936507936508,0.12319286307085497
d12-s9,batch_grad,1010,1616,606,0.4007936507936508,0.11779890863336856
d12-s9,batch_grad,1010,1717,707,0.4007936507936508,0.3819767459288999
d12-s9,batch_grad,1010,1818,808,0.4007936507936508,0.01610857143936731
d12-s9,batch_grad,1010,1919,909,0.4007936507936508,0.19169773728255782
d12-s9,batch_grad,1010,2020,1010,0.4007936507936508,0.23029864184721063
d12-s9,batch_grad,1010,2121,1111,0.4007936507936508,-0.0006853182613860659
d12-s9,batch_grad,1010,2222,1212,0.4007936507936508,0.07278453344303419
d12-s9,batch_grad,1010,2323,1313,0.4007936507936508,0.04215168820229674
d12-s9,batch_grad,1010,2424,1414,0.4007936507936508,0.18979524644856424
d12-s9,batch_grad,1111,1212,101,0.44087301587301586,0.09251947287170886
d12-s9,batch_grad,1111,1313,202,0.44087301587301586,-0.05218616675846015
d12-s9,batch_grad,1111,1414,303,0.44087301587301586,0.3217661952451639
d12-s9,batch_grad,1111,1515,404,0.44087301587301586,-0.09031414955417333
d12-s9,batch_grad,1111,1616,505,0.44087301587301586,0.14385550404131908
d12-s9,batch_grad,1111,1717,606,0.44087301587301586,-0.07251609590732014
d12-s9,batch_grad,1111,1818,707,0.44087301587301586,0.24690692604203207
d12-s9,batch_grad,1111,1919,808,0.44087301587301586,0.11330056561752018
d12-s9,batch_grad,1111,2020,909,0.44087301587301586,-0.14248329069570184
d12-s9,batch_grad,1111,2121,1010,0.44087301587301586,-0.11578703172984982
d12-s9,batch_grad,1111,2222,1111,0.44087301587301586,0.052795178509723574
d12-s9,batch_grad,1111,2323,1212,0.44087301587301586,-0.06248637401002341
d12-s9,batch_grad,1111,2424,1313,0.44087301587301586,-0.08705746743852417
d12-s9,batch_grad,1212,1313,101,0.48095238095238096,0.0022098174598709102
d12-s9,batch_grad,1212,1414,202,0.48095238095238096,0.44535173832547126
d12-s9,batch_grad,1212,1515,303,0.48095238095238096,-0.5713795262306708
d12-s9,batch_grad,1212,1616,404,0.48095238095238096,0.41062466169572415
d12-s9,batch_grad,1212,1717,505,0.48095238095238096,-0.2806176974689576
d12-s9,batch_grad,1212,1818,606,0.48095238095238096,-0.34058728530790305
d12-s9,batch_grad,1212,1919,707,0.48095238095238096,0.09714529605668362
d12-s9,batch_grad,1212,2020,808,0.48095238095238096,0.2272759439428829
d12-s9,batch_grad,1212,2121,909,0.48095238095238096,-0.08758658098699686
d12-s9,batch_grad,1212,2222,1010,0.48095238095238096,-0.0645231302215362
d12-s9,batch_grad,1212,2323,1111,0.48095238095238096,-0.15829076115119312
d12-s9,batch_grad,1212,2424,1212,0.48095238095238096,-0.037774464408398246
d12-s9,batch_grad,1313,1414,101,0.5210317460317461,-0.26779555715345643
d12-s9,batch_grad,1313,1515,202,0.5210317460317461,-0.12424883338200912
d12-s9,batch_grad,1313,1616,303,0.5210317460317461,0.2783243502744058
d12-s9,batch_grad,1313,1717,404,0.5210317460317461,-0.2368360303461868
d12-s9,batch_grad,1313,1818,505,0.5210317460317461,-0.11838427152943223
d12-s9,batch_grad,1313,1919,606,0.5210317460317461,0.17332260173511746
d12-s9,batch_grad,1313,2020,707,0.5210317460317461,0.22150137743164452
d12-s9,batch_grad,1313,2121,808,0.5210317460317461,-0.024158085972750234
d12-s9,batch_grad,1313,2222,909,0.5210317460317461,-0.03663595548985247
d12-s9,batch_grad,1313,2323,1010,0.5210317460317461,-0.03996205329315366
d12-s9,batch_grad,1313,2424,1111,0.5210317460317461,-0.014861328397357364
d12-s9,batch_grad,1414,1515,101,0.5611111111111111,-0.4739287559242356
d12-s9,batch_grad,1414,1616,202,0.5611111111111111,0.1787285047066469
